timestamp,account_id,entropy_score,cpu_burst_rate,egress_pivots,revenue_tier,label_ground_truth
2026-02-13 18:20:47.724,acct_34881fc5,3.9769,20.16,2,Free,SAFE_COMPUTE
2026-02-13 18:20:47.724,acct_88771c40,4.5999,12.93,1,SMB,SAFE_COMPUTE
2026-02-13 18:21:55.724,acct_eec4c604,4.7202,38.34,2,Free,SAFE_COMPUTE
2026-02-13 18:22:08.724,acct_64518f29,3.7104,27.96,3,SMB,SAFE_COMPUTE
2026-02-13 18:22:15.724,acct_07c03d97,3.6764,30.29,3,Free,SAFE_COMPUTE
2026-02-13 18:22:44.724,acct_59e69b2f,5.7385,20.54,3,SMB,SAFE_COMPUTE
2026-02-13 18:22:59.724,acct_7fa4c62f,5.3151,25.35,4,Free,SAFE_COMPUTE
2026-02-13 18:23:10.724,acct_593cc8b5,3.7089,35.47,4,SMB,SAFE_COMPUTE
2026-02-13 18:23:17.724,acct_10e1222e,5.2888,15.06,2,Free,SAFE_COMPUTE
2026-02-13 18:23:56.724,acct_6c0ec75f,5.8884,17.03,3,Enterprise,SAFE_COMPUTE
2026-02-13 18:23:58.724,acct_2a6e3f40,7.8178,85.4,46,SMB,MALWARE_HONESTCUE
2026-02-13 18:24:09.724,acct_82b930b7,4.5704,21.19,2,Free,SAFE_COMPUTE
2026-02-13 18:24:11.724,acct_2a921bfd,3.7843,25.36,4,SMB,SAFE_COMPUTE
2026-02-13 18:24:50.724,acct_df487227,3.8559,17.58,3,Free,SAFE_COMPUTE
2026-02-13 18:24:53.724,acct_c7acea06,3.7543,29.57,2,Enterprise,SAFE_COMPUTE
2026-02-13 18:25:05.724,acct_a2ae1bcb,3.9079,40.17,2,Free,SAFE_COMPUTE
2026-02-13 18:25:08.724,acct_e5cb4e5d,4.1291,23.55,2,SMB,SAFE_COMPUTE
2026-02-13 18:25:27.724,acct_c679bfe3,4.3001000000000005,24.29,3,Enterprise,SAFE_COMPUTE
2026-02-13 18:25:29.724,acct_1fb764c9,4.9502,15.0,1,Free,SAFE_COMPUTE
2026-02-13 18:25:35.724,acct_632b1243,3.9167,26.29,1,Enterprise,SAFE_COMPUTE
2026-02-13 18:25:42.724,acct_dad93bf4,3.5307,41.72,1,Free,SAFE_COMPUTE
2026-02-13 18:25:42.724,acct_5f0705cf,4.1393,39.79,1,Free,SAFE_COMPUTE
2026-02-13 18:25:45.724,acct_bc6e52f0,3.7549,24.07,3,Free,SAFE_COMPUTE
2026-02-13 18:26:04.724,acct_3afb6364,4.424,22.92,3,Enterprise,SAFE_COMPUTE
2026-02-13 18:26:26.724,acct_d9f68bcd,5.9878,24.52,1,Enterprise,SAFE_COMPUTE
2026-02-13 18:26:37.724,acct_8f4b7fde,5.0814,20.87,4,SMB,SAFE_COMPUTE
2026-02-13 18:26:43.724,acct_c4407182,4.8721,31.41,4,SMB,SAFE_COMPUTE
2026-02-13 18:26:54.724,acct_ff9769a2,4.2213,11.23,4,SMB,SAFE_COMPUTE
2026-02-13 18:27:49.724,acct_4f870dc1,4.2391,15.86,1,Free,SAFE_COMPUTE
2026-02-13 18:28:07.724,acct_7623a25a,4.8339,16.65,4,Enterprise,SAFE_COMPUTE
2026-02-13 18:28:13.724,acct_cdf3d54d,5.2926,23.48,1,Enterprise,SAFE_COMPUTE
2026-02-13 18:28:52.724,acct_b12d0392,4.0004,31.76,2,Enterprise,SAFE_COMPUTE
2026-02-13 18:29:06.724,acct_6a08c335,4.5001999999999995,13.7,2,Free,SAFE_COMPUTE
2026-02-13 18:29:08.724,acct_d1c3a923,4.2075,18.74,3,Free,SAFE_COMPUTE
2026-02-13 18:29:33.724,acct_9c7ca092,5.0381,11.92,4,Enterprise,SAFE_COMPUTE
2026-02-13 18:29:52.724,acct_0789eee7,4.2664,40.31,2,Free,SAFE_COMPUTE
2026-02-13 18:30:00.724,acct_c6628a6f,4.6688,42.13,4,Free,SAFE_COMPUTE
2026-02-13 18:32:02.724,acct_2a3bdffd,3.5689,39.61,1,Enterprise,SAFE_COMPUTE
2026-02-13 18:32:04.724,acct_55d9d765,3.8883,24.9,1,SMB,SAFE_COMPUTE
2026-02-13 18:33:01.724,acct_c9105851,5.7818000000000005,17.26,3,Enterprise,SAFE_COMPUTE
2026-02-13 18:33:27.724,acct_fc9ecb63,5.6148,14.4,3,SMB,SAFE_COMPUTE
2026-02-13 18:33:27.724,acct_272c2aed,4.4578,17.73,2,Enterprise,SAFE_COMPUTE
2026-02-13 18:33:34.724,acct_cc2380bd,5.6372,27.28,4,Free,SAFE_COMPUTE
2026-02-13 18:33:37.724,acct_65e4dac8,4.3082,44.3,2,Free,SAFE_COMPUTE
2026-02-13 18:33:39.724,acct_f53ab34c,4.7141,20.16,3,Free,SAFE_COMPUTE
2026-02-13 18:34:04.724,acct_e2061862,4.8839,30.75,2,SMB,SAFE_COMPUTE
2026-02-13 18:34:08.724,acct_dc41d5de,5.5972,11.81,4,Enterprise,SAFE_COMPUTE
2026-02-13 18:34:10.724,acct_8fd3132c,7.3988,98.82,38,Free,MALWARE_HONESTCUE
2026-02-13 18:34:14.724,acct_906f4576,4.7183,17.51,2,Free,SAFE_COMPUTE
2026-02-13 18:34:15.724,acct_623f2562,5.4904,36.92,2,SMB,SAFE_COMPUTE
2026-02-13 18:34:27.724,acct_6f7e2e2b,5.6649,27.38,2,Enterprise,SAFE_COMPUTE
2026-02-13 18:34:38.724,acct_951e1f84,4.5437,18.84,3,Free,SAFE_COMPUTE
2026-02-13 18:35:11.724,acct_da710f02,5.0999,34.21,2,Enterprise,SAFE_COMPUTE
2026-02-13 18:35:32.724,acct_8d9fd00d,3.9124,26.75,3,Free,SAFE_COMPUTE
2026-02-13 18:35:51.724,acct_2e717ae2,4.1521,40.82,4,Enterprise,SAFE_COMPUTE
2026-02-13 18:36:47.724,acct_7002462d,4.2936,34.73,2,Free,SAFE_COMPUTE
2026-02-13 18:37:14.724,acct_f4bad2a1,5.7907,18.22,3,Free,SAFE_COMPUTE
2026-02-13 18:37:35.724,acct_75f8b751,4.6141,20.27,3,SMB,SAFE_COMPUTE
2026-02-13 18:37:50.724,acct_b861ada8,3.5816,37.71,2,SMB,SAFE_COMPUTE
2026-02-13 18:37:52.724,acct_759a72c5,4.5454,26.89,2,Enterprise,SAFE_COMPUTE
2026-02-13 18:37:56.724,acct_af30613d,5.8535,14.8,4,Free,SAFE_COMPUTE
2026-02-13 18:38:26.724,acct_d496ebb7,4.1817,42.55,3,Enterprise,SAFE_COMPUTE
2026-02-13 18:38:41.724,acct_eee886f8,7.7385,86.35,32,SMB,MALWARE_HONESTCUE
2026-02-13 18:38:59.724,acct_3690f9e1,5.3744,38.67,1,Free,SAFE_COMPUTE
2026-02-13 18:39:03.724,acct_f0bf072c,4.2602,19.33,4,Free,SAFE_COMPUTE
2026-02-13 18:39:18.724,acct_2b3642c1,4.7548,43.21,3,Enterprise,SAFE_COMPUTE
2026-02-13 18:39:36.724,acct_414c6554,5.3789,39.75,4,Free,SAFE_COMPUTE
2026-02-13 18:39:53.724,acct_18f2411a,5.8653,24.86,2,Free,SAFE_COMPUTE
2026-02-13 18:39:54.724,acct_74b82e8c,5.1979,26.4,3,Enterprise,SAFE_COMPUTE
2026-02-13 18:39:56.724,acct_5ac65074,5.474,37.46,2,Free,SAFE_COMPUTE
2026-02-13 18:41:23.724,acct_eca61743,5.1559,33.69,1,Free,SAFE_COMPUTE
2026-02-13 18:41:41.724,acct_9127f2e5,4.4955,23.98,2,SMB,SAFE_COMPUTE
2026-02-13 18:41:50.724,acct_f58e35f6,5.3459,42.02,1,Free,SAFE_COMPUTE
2026-02-13 18:41:53.724,acct_14eee381,3.5553,13.83,4,Enterprise,SAFE_COMPUTE
2026-02-13 18:42:06.724,acct_07b7186b,3.9097,23.5,1,Enterprise,SAFE_COMPUTE
2026-02-13 18:42:07.724,acct_19562cbd,4.398,34.96,4,Free,SAFE_COMPUTE
2026-02-13 18:42:33.724,acct_fe349cdd,4.74,32.73,2,Free,SAFE_COMPUTE
2026-02-13 18:42:41.724,acct_58390558,7.7411,93.33,37,Free,MALWARE_HONESTCUE
2026-02-13 18:42:49.724,acct_70a6bf16,5.5617,42.41,4,Free,SAFE_COMPUTE
2026-02-13 18:42:53.724,acct_1d859a6f,4.5194,35.63,3,SMB,SAFE_COMPUTE
2026-02-13 18:43:08.724,acct_d6106695,4.3614,28.72,4,Free,SAFE_COMPUTE
2026-02-13 18:43:41.724,acct_1da9979a,5.0676,15.8,3,Free,SAFE_COMPUTE
2026-02-13 18:44:15.724,acct_e6d0cc47,4.1785,13.08,4,Enterprise,SAFE_COMPUTE
2026-02-13 18:44:28.724,acct_b0bb27d3,5.5617,14.65,1,SMB,SAFE_COMPUTE
2026-02-13 18:44:42.724,acct_731e9c50,4.881,29.59,1,Free,SAFE_COMPUTE
2026-02-13 18:45:17.724,acct_44e016cf,4.4923,29.84,1,Free,SAFE_COMPUTE
2026-02-13 18:45:42.724,acct_6d51059e,4.3206,17.41,4,SMB,SAFE_COMPUTE
2026-02-13 18:45:42.724,acct_e166d3e3,4.8513,35.95,2,Free,SAFE_COMPUTE
2026-02-13 18:45:51.724,acct_fa098856,4.375,12.04,3,Free,SAFE_COMPUTE
2026-02-13 18:46:57.724,acct_26262f73,5.0721,17.67,3,Free,SAFE_COMPUTE
2026-02-13 18:47:10.724,acct_457125fa,4.0329,43.33,2,SMB,SAFE_COMPUTE
2026-02-13 18:47:53.724,acct_68a96a52,5.3323,10.98,1,SMB,SAFE_COMPUTE
2026-02-13 18:47:55.724,acct_3225b6be,5.8109,27.11,3,Enterprise,SAFE_COMPUTE
2026-02-13 18:47:58.724,acct_4a10d6c0,5.6039,38.72,2,Free,SAFE_COMPUTE
2026-02-13 18:49:02.724,acct_a1f73a7a,5.0223,14.89,4,SMB,SAFE_COMPUTE
2026-02-13 18:49:43.724,acct_e46802f5,5.7534,24.75,1,Free,SAFE_COMPUTE
2026-02-13 18:50:05.724,acct_5c54e903,3.6227,33.11,1,SMB,SAFE_COMPUTE
2026-02-13 18:50:48.724,acct_b1b9bdf4,3.9534000000000002,20.18,1,Free,SAFE_COMPUTE
2026-02-13 18:52:18.724,acct_9baeacb0,5.6244,41.56,3,SMB,SAFE_COMPUTE
2026-02-13 18:52:30.724,acct_42e5c705,5.6574,28.42,2,Free,SAFE_COMPUTE
2026-02-13 18:52:31.724,acct_51362718,5.4077,34.58,2,SMB,SAFE_COMPUTE
2026-02-13 18:52:33.724,acct_aecf10d3,5.9176,34.31,2,Free,SAFE_COMPUTE
2026-02-13 18:53:19.724,acct_16697a73,5.9706,26.36,1,Free,SAFE_COMPUTE
2026-02-13 18:53:47.724,acct_7719573d,3.573,32.92,4,Enterprise,SAFE_COMPUTE
2026-02-13 18:54:13.724,acct_381355db,4.1281,10.1,4,Free,SAFE_COMPUTE
2026-02-13 18:54:13.724,acct_6b33b094,4.8624,33.47,1,Free,SAFE_COMPUTE
2026-02-13 18:54:27.724,acct_e2b4d23d,5.6405,38.89,4,Free,SAFE_COMPUTE
2026-02-13 18:55:06.724,acct_a5c5aaa0,4.302,32.43,1,Free,SAFE_COMPUTE
2026-02-13 18:56:00.724,acct_c1f35e6b,5.6336,16.86,4,Free,SAFE_COMPUTE
2026-02-13 18:56:10.724,acct_0165e399,4.8732,44.55,2,Free,SAFE_COMPUTE
2026-02-13 18:56:28.724,acct_8f24e6ae,5.0373,35.17,4,Free,SAFE_COMPUTE
2026-02-13 18:56:34.724,acct_e63c124e,7.61,90.03,25,Free,MALWARE_HONESTCUE
2026-02-13 18:56:40.724,acct_d0e68a60,7.7466,94.11,31,Enterprise,MALWARE_HONESTCUE
2026-02-13 18:57:32.724,acct_051c0aa8,4.7243,21.19,3,SMB,SAFE_COMPUTE
2026-02-13 18:58:04.724,acct_0b24d024,4.4938,11.9,2,Free,SAFE_COMPUTE
2026-02-13 18:58:05.724,acct_d1ef2a75,3.5924,10.83,3,Enterprise,SAFE_COMPUTE
2026-02-13 18:58:19.724,acct_5bc59434,5.6297,36.0,2,SMB,SAFE_COMPUTE
2026-02-13 18:58:21.724,acct_ba94d8ba,4.8454,34.03,2,Free,SAFE_COMPUTE
2026-02-13 18:58:23.724,acct_cf5669ad,5.0326,26.5,2,Free,SAFE_COMPUTE
2026-02-13 18:58:51.724,acct_74e4057a,5.9595,35.76,3,Free,SAFE_COMPUTE
2026-02-13 18:59:02.724,acct_52e4751d,3.7147,28.19,4,Free,SAFE_COMPUTE
2026-02-13 18:59:16.724,acct_3c534037,3.9475,36.92,2,Free,SAFE_COMPUTE
2026-02-13 18:59:44.724,acct_c59147d1,5.8795,36.88,3,SMB,SAFE_COMPUTE
2026-02-13 18:59:49.724,acct_f341b63c,5.4719,39.34,2,Free,SAFE_COMPUTE
2026-02-13 18:59:49.724,acct_580e1c2b,5.2578,11.49,2,SMB,SAFE_COMPUTE
2026-02-13 18:59:59.724,acct_a3be8ff0,5.2377,12.02,3,Free,SAFE_COMPUTE
2026-02-13 19:00:39.724,acct_523d8c82,5.1659,43.39,2,Free,SAFE_COMPUTE
2026-02-13 19:00:46.724,acct_2920c1c9,5.2408,19.62,2,Enterprise,SAFE_COMPUTE
2026-02-13 19:00:53.724,acct_ed3cc7a2,4.2649,27.72,4,Free,SAFE_COMPUTE
2026-02-13 19:01:00.724,acct_a38e8d84,3.7104,23.51,4,SMB,SAFE_COMPUTE
2026-02-13 19:01:08.724,acct_092b8d13,4.7434,22.95,4,Free,SAFE_COMPUTE
2026-02-13 19:01:26.724,acct_ca0328ed,5.1738,16.18,4,Free,SAFE_COMPUTE
2026-02-13 19:01:42.724,acct_cf4ee614,3.6661,30.68,1,Free,SAFE_COMPUTE
2026-02-13 19:02:13.724,acct_f11e4c5d,3.5612,40.21,3,Free,SAFE_COMPUTE
2026-02-13 19:02:33.724,acct_79a8ef75,4.3331,26.58,4,SMB,SAFE_COMPUTE
2026-02-13 19:03:30.724,acct_bcdc73cb,3.9242,25.85,2,Enterprise,SAFE_COMPUTE
2026-02-13 19:03:39.724,acct_45554d8f,4.9825,15.31,3,Free,SAFE_COMPUTE
2026-02-13 19:03:41.724,acct_2cadf451,5.6548,28.19,2,SMB,SAFE_COMPUTE
2026-02-13 19:03:58.724,acct_7a8de08a,4.4936,34.56,4,SMB,SAFE_COMPUTE
2026-02-13 19:04:15.724,acct_9fc97be4,5.3861,21.64,3,Enterprise,SAFE_COMPUTE
2026-02-13 19:04:19.724,acct_07532812,5.5035,25.52,1,Enterprise,SAFE_COMPUTE
2026-02-13 19:05:21.724,acct_d6f8f828,5.1478,20.72,4,Free,SAFE_COMPUTE
2026-02-13 19:05:25.724,acct_a7efc95e,5.1803,27.72,3,Free,SAFE_COMPUTE
2026-02-13 19:05:32.724,acct_04c83c02,4.0815,21.37,4,Free,SAFE_COMPUTE
2026-02-13 19:05:37.724,acct_b37712ca,5.892,40.52,2,Enterprise,SAFE_COMPUTE
2026-02-13 19:05:43.724,acct_5a1fae7f,7.2746,86.77,29,Free,MALWARE_HONESTCUE
2026-02-13 19:05:50.724,acct_d2ba2c40,7.2246,99.57,35,Free,MALWARE_HONESTCUE
2026-02-13 19:06:09.724,acct_3283f446,4.4639,15.59,2,Free,SAFE_COMPUTE
2026-02-13 19:06:19.724,acct_a4564e02,3.5227,34.79,2,Free,SAFE_COMPUTE
2026-02-13 19:06:36.724,acct_9658c143,7.5805,92.96,25,Free,MALWARE_HONESTCUE
2026-02-13 19:07:29.724,acct_45546abc,4.6889,10.99,1,SMB,SAFE_COMPUTE
2026-02-13 19:07:33.724,acct_a1cb840c,5.9293,15.3,3,Free,SAFE_COMPUTE
2026-02-13 19:07:58.724,acct_18730e18,4.9686,11.51,1,SMB,SAFE_COMPUTE
2026-02-13 19:08:47.724,acct_979a6c07,4.6885,32.91,1,Enterprise,SAFE_COMPUTE
2026-02-13 19:08:55.724,acct_dc6c6de4,5.7128,34.3,3,Free,SAFE_COMPUTE
2026-02-13 19:09:06.724,acct_7be64f42,4.1272,21.13,1,Free,SAFE_COMPUTE
2026-02-13 19:09:33.724,acct_4ff71fb7,4.2182,36.63,3,SMB,SAFE_COMPUTE
2026-02-13 19:09:39.724,acct_9c82e0c9,5.8732,35.09,4,Enterprise,SAFE_COMPUTE
2026-02-13 19:09:44.724,acct_b38bb7fb,3.7604,11.97,4,Free,SAFE_COMPUTE
2026-02-13 19:10:23.724,acct_8423f7c9,4.285,18.24,2,SMB,SAFE_COMPUTE
2026-02-13 19:11:01.724,acct_4b94ebb6,5.1838,32.63,1,Free,SAFE_COMPUTE
2026-02-13 19:11:26.724,acct_465aa112,5.1849,13.44,4,Free,SAFE_COMPUTE
2026-02-13 19:11:39.724,acct_7d74cf86,5.6882,35.65,3,SMB,SAFE_COMPUTE
2026-02-13 19:12:32.724,acct_a7c05e95,4.0952,27.82,1,Free,SAFE_COMPUTE
2026-02-13 19:12:38.724,acct_cce55a31,4.1577,42.8,1,Free,SAFE_COMPUTE
2026-02-13 19:13:17.724,acct_06e341a5,4.2127,37.94,2,Free,SAFE_COMPUTE
2026-02-13 19:13:53.724,acct_502ab4df,5.7077,43.47,1,Enterprise,SAFE_COMPUTE
2026-02-13 19:14:35.724,acct_0494cec6,7.4547,92.92,48,Free,MALWARE_HONESTCUE
2026-02-13 19:14:42.724,acct_ce409cca,5.0584,32.25,1,Free,SAFE_COMPUTE
2026-02-13 19:14:42.724,acct_532ba761,3.5827,37.83,4,SMB,SAFE_COMPUTE
2026-02-13 19:14:42.724,acct_fc71eeb4,4.1088000000000005,10.17,2,Enterprise,SAFE_COMPUTE
2026-02-13 19:14:48.724,acct_2282b166,4.2411,38.06,3,Free,SAFE_COMPUTE
2026-02-13 19:14:55.724,acct_939ad6d3,5.8879,42.93,1,SMB,SAFE_COMPUTE
2026-02-13 19:16:01.724,acct_b7ac097a,5.1024,22.26,2,Free,SAFE_COMPUTE
2026-02-13 19:16:19.724,acct_c76b8178,7.3705,96.13,44,Free,MALWARE_HONESTCUE
2026-02-13 19:17:11.724,acct_7e5854fd,3.7578,26.67,4,Free,SAFE_COMPUTE
2026-02-13 19:17:22.724,acct_6b0dce93,5.1741,29.03,4,Free,SAFE_COMPUTE
2026-02-13 19:17:50.724,acct_56d45bc7,7.7566,88.27,39,SMB,MALWARE_HONESTCUE
2026-02-13 19:18:01.724,acct_061e7b24,4.2296,23.35,2,SMB,SAFE_COMPUTE
2026-02-13 19:18:15.724,acct_c9b067fc,5.337,11.68,4,SMB,SAFE_COMPUTE
2026-02-13 19:18:23.724,acct_c46c9f97,3.8371,19.23,3,Enterprise,SAFE_COMPUTE
2026-02-13 19:18:44.724,acct_825a1958,4.0228,44.31,1,SMB,SAFE_COMPUTE
2026-02-13 19:19:00.724,acct_ca3a05c3,5.6661,18.11,1,Free,SAFE_COMPUTE
2026-02-13 19:19:06.724,acct_77f86ce3,5.7105,20.26,2,Free,SAFE_COMPUTE
2026-02-13 19:19:11.724,acct_cdbda969,4.9907,42.02,1,Free,SAFE_COMPUTE
2026-02-13 19:19:22.724,acct_35ac62ec,5.395,35.36,4,SMB,SAFE_COMPUTE
2026-02-13 19:19:30.724,acct_185281ce,7.7821,98.03,26,SMB,MALWARE_HONESTCUE
2026-02-13 19:19:54.724,acct_c72bef99,4.835,17.19,2,Enterprise,SAFE_COMPUTE
2026-02-13 19:20:05.724,acct_acbdf87b,5.0085,19.9,1,Free,SAFE_COMPUTE
2026-02-13 19:20:26.724,acct_63e2fdb6,3.9654,21.68,4,Enterprise,SAFE_COMPUTE
2026-02-13 19:20:54.724,acct_dcfa169a,4.5813,18.3,2,Free,SAFE_COMPUTE
2026-02-13 19:21:14.724,acct_2af33a5d,5.1021,14.13,4,Free,SAFE_COMPUTE
2026-02-13 19:21:15.724,acct_7a365915,4.9189,42.72,3,SMB,SAFE_COMPUTE
2026-02-13 19:21:30.724,acct_768e0cbc,3.9825,20.78,3,SMB,SAFE_COMPUTE
2026-02-13 19:22:01.724,acct_fa18de5c,5.7819,30.33,2,SMB,SAFE_COMPUTE
2026-02-13 19:22:43.724,acct_9f2e276e,4.5113,36.7,2,SMB,SAFE_COMPUTE
2026-02-13 19:22:45.724,acct_19f94ed4,3.7685,24.98,4,SMB,SAFE_COMPUTE
2026-02-13 19:23:00.724,acct_8709cbe6,4.8641000000000005,16.83,3,Free,SAFE_COMPUTE
2026-02-13 19:23:06.724,acct_86eb19e1,3.9908,37.77,1,Enterprise,SAFE_COMPUTE
2026-02-13 19:23:09.724,acct_77dc6621,4.6435,26.5,1,Enterprise,SAFE_COMPUTE
2026-02-13 19:23:14.724,acct_f7dec4c8,7.8071,95.04,35,Free,MALWARE_HONESTCUE
2026-02-13 19:23:28.724,acct_94768237,5.604,13.96,3,Enterprise,SAFE_COMPUTE
2026-02-13 19:24:04.724,acct_ffd90744,5.1546,28.51,1,Free,SAFE_COMPUTE
2026-02-13 19:24:05.724,acct_80ea7e3c,3.6204,24.88,1,Free,SAFE_COMPUTE
2026-02-13 19:24:31.724,acct_25ac7eff,4.0357,27.08,4,Free,SAFE_COMPUTE
2026-02-13 19:25:09.724,acct_7921ad14,5.6846,36.11,4,SMB,SAFE_COMPUTE
2026-02-13 19:26:44.724,acct_06681467,5.1176,11.12,2,SMB,SAFE_COMPUTE
2026-02-13 19:26:45.724,acct_b7b45dc6,4.4354,29.53,4,Enterprise,SAFE_COMPUTE
2026-02-13 19:27:41.724,acct_36479125,4.9564,42.05,4,Free,SAFE_COMPUTE
2026-02-13 19:28:09.724,acct_1116b433,5.7719000000000005,14.79,3,Free,SAFE_COMPUTE
2026-02-13 19:28:40.724,acct_f836b49e,4.4858,21.83,1,Free,SAFE_COMPUTE
2026-02-13 19:29:09.724,acct_ed459fbc,5.7113,23.21,4,SMB,SAFE_COMPUTE
2026-02-13 19:29:13.724,acct_49bfd007,3.7804,34.48,3,Free,SAFE_COMPUTE
2026-02-13 19:29:16.724,acct_3fc386a2,4.7018,15.33,4,Free,SAFE_COMPUTE
2026-02-13 19:29:36.724,acct_1389ae88,3.5672,11.57,2,Free,SAFE_COMPUTE
2026-02-13 19:29:43.724,acct_99c0d736,5.4071,44.39,3,Free,SAFE_COMPUTE
2026-02-13 19:30:08.724,acct_b568bb89,5.0985,42.12,4,Free,SAFE_COMPUTE
2026-02-13 19:30:29.724,acct_aa9885a7,5.9292,42.52,3,Free,SAFE_COMPUTE
2026-02-13 19:30:34.724,acct_c3bd4b23,3.8648,41.68,4,Enterprise,SAFE_COMPUTE
2026-02-13 19:31:22.724,acct_677ca785,5.8775,13.43,2,SMB,SAFE_COMPUTE
2026-02-13 19:31:29.724,acct_8210f319,3.5621,32.93,1,Free,SAFE_COMPUTE
2026-02-13 19:32:08.724,acct_f8cbf671,4.6664,12.88,1,Free,SAFE_COMPUTE
2026-02-13 19:32:47.724,acct_756605b7,7.5317,89.35,15,Free,MALWARE_HONESTCUE
2026-02-13 19:33:01.724,acct_f026cd3f,3.9783,26.81,1,Free,SAFE_COMPUTE
2026-02-13 19:33:39.724,acct_05df6341,4.4136,29.32,4,SMB,SAFE_COMPUTE
2026-02-13 19:33:42.724,acct_6dc3dc8f,5.564,33.33,1,Free,SAFE_COMPUTE
2026-02-13 19:34:00.724,acct_42128b0d,5.7505,21.23,2,Free,SAFE_COMPUTE
2026-02-13 19:34:10.724,acct_c03f1b26,7.8387,96.41,40,Free,MALWARE_HONESTCUE
2026-02-13 19:34:38.724,acct_528e5535,5.9767,28.76,4,Enterprise,SAFE_COMPUTE
2026-02-13 19:35:33.724,acct_bec52514,3.9535,27.92,4,Free,SAFE_COMPUTE
2026-02-13 19:36:09.724,acct_bb45e9e8,7.7589,89.53,34,Enterprise,MALWARE_HONESTCUE
2026-02-13 19:36:32.724,acct_536ad988,5.4865,21.39,1,Enterprise,SAFE_COMPUTE
2026-02-13 19:36:38.724,acct_904cea62,4.5656,22.73,1,Free,SAFE_COMPUTE
2026-02-13 19:37:09.724,acct_308345d7,5.0765,30.51,1,Free,SAFE_COMPUTE
2026-02-13 19:38:27.724,acct_ced12438,3.5254,35.04,4,SMB,SAFE_COMPUTE
2026-02-13 19:38:32.724,acct_fce70c2e,3.6835,20.38,3,Enterprise,SAFE_COMPUTE
2026-02-13 19:38:36.724,acct_73ded3b9,5.7886,38.79,2,Free,SAFE_COMPUTE
2026-02-13 19:39:01.724,acct_0db3ba0f,5.1431000000000004,11.06,4,Free,SAFE_COMPUTE
2026-02-13 19:39:06.724,acct_cadb7ad6,5.8961,19.71,1,Free,SAFE_COMPUTE
2026-02-13 19:39:33.724,acct_e63907f3,4.1713000000000005,41.99,2,Free,SAFE_COMPUTE
2026-02-13 19:40:17.724,acct_7751425d,5.9026,27.69,1,Free,SAFE_COMPUTE
2026-02-13 19:40:28.724,acct_a399fee4,4.0072,22.04,2,Free,SAFE_COMPUTE
2026-02-13 19:40:34.724,acct_b5a81b8e,7.3451,85.71,35,SMB,MALWARE_HONESTCUE
2026-02-13 19:40:47.724,acct_6617fef7,4.5783000000000005,36.16,1,Enterprise,SAFE_COMPUTE
2026-02-13 19:41:20.724,acct_24537247,4.4065,33.65,4,Free,SAFE_COMPUTE
2026-02-13 19:41:22.724,acct_bc7e1e44,7.6691,93.73,42,Free,MALWARE_HONESTCUE
2026-02-13 19:41:30.724,acct_a4f03315,4.9871,18.44,2,Enterprise,SAFE_COMPUTE
2026-02-13 19:41:32.724,acct_bd6345fe,3.9726,40.58,4,Enterprise,SAFE_COMPUTE
2026-02-13 19:41:50.724,acct_5ba33b47,4.3692,44.57,3,Free,SAFE_COMPUTE
2026-02-13 19:42:01.724,acct_198c0b4c,3.7583,44.7,1,Free,SAFE_COMPUTE
2026-02-13 19:42:02.724,acct_200b47b0,5.4913,43.85,2,SMB,SAFE_COMPUTE
2026-02-13 19:42:03.724,acct_8406ee39,5.3117,23.48,2,SMB,SAFE_COMPUTE
2026-02-13 19:42:24.724,acct_ab5ed582,3.9457,19.82,3,SMB,SAFE_COMPUTE
2026-02-13 19:42:51.724,acct_723f4218,7.6506,90.73,44,SMB,MALWARE_HONESTCUE
2026-02-13 19:42:52.724,acct_0b54554d,5.0672,38.31,3,Free,SAFE_COMPUTE
2026-02-13 19:42:53.724,acct_428ad199,7.7877,90.46,34,Free,MALWARE_HONESTCUE
2026-02-13 19:43:01.724,acct_893c970b,4.2382,26.52,4,Free,SAFE_COMPUTE
2026-02-13 19:43:07.724,acct_667fbf99,7.4318,91.22,17,Free,MALWARE_HONESTCUE
2026-02-13 19:43:15.724,acct_e18623c2,4.3614,20.22,1,SMB,SAFE_COMPUTE
2026-02-13 19:43:21.724,acct_d4b741db,4.6343,32.66,4,Enterprise,SAFE_COMPUTE
2026-02-13 19:44:00.724,acct_fec919a4,4.3013,42.58,2,SMB,SAFE_COMPUTE
2026-02-13 19:44:01.724,acct_f409b8b0,3.9395,12.04,4,SMB,SAFE_COMPUTE
2026-02-13 19:44:11.724,acct_f35ff907,5.5626,16.57,2,Enterprise,SAFE_COMPUTE
2026-02-13 19:44:11.724,acct_95129491,4.7676,38.6,4,Free,SAFE_COMPUTE
2026-02-13 19:45:22.724,acct_37dd5d96,3.6429,30.91,2,Enterprise,SAFE_COMPUTE
2026-02-13 19:46:12.724,acct_8332ae02,3.6714,19.56,4,SMB,SAFE_COMPUTE
2026-02-13 19:46:18.724,acct_db8a7e0a,5.1736,17.54,1,SMB,SAFE_COMPUTE
2026-02-13 19:46:26.724,acct_7f6c1b76,7.9508,98.58,41,SMB,MALWARE_HONESTCUE
2026-02-13 19:47:18.724,acct_fcbbe1af,3.8523,39.95,3,SMB,SAFE_COMPUTE
2026-02-13 19:47:21.724,acct_3918ca4b,7.813,97.04,48,Free,MALWARE_HONESTCUE
